added_route_id,trip_id
Orange,Orange-NorthStationWellington-Saturday-149bf-1-06:43:42
Orange,Orange-NorthStationWellington-Saturday-149bf-1-06:50:24
Orange,Orange-NorthStationWellington-Saturday-149bf-1-06:57:06
Orange,Orange-NorthStationWellington-Saturday-149bf-1-07:03:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-07:09:24
Orange,Orange-NorthStationWellington-Saturday-149bf-1-07:15:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-07:20:36
Orange,Orange-NorthStationWellington-Saturday-149bf-1-07:26:12
Orange,Orange-NorthStationWellington-Saturday-149bf-1-07:31:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-07:37:24
Orange,Orange-NorthStationWellington-Saturday-149bf-1-07:43:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-07:48:36
Orange,Orange-NorthStationWellington-Saturday-149bf-1-07:54:12
Orange,Orange-NorthStationWellington-Saturday-149bf-1-07:59:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-08:05:24
Orange,Orange-NorthStationWellington-Saturday-149bf-1-08:10:06
Orange,Orange-NorthStationWellington-Saturday-149bf-1-08:14:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-08:19:30
Orange,Orange-NorthStationWellington-Saturday-149bf-1-08:24:12
Orange,Orange-NorthStationWellington-Saturday-149bf-1-08:28:54
Orange,Orange-NorthStationWellington-Saturday-149bf-1-08:33:36
Orange,Orange-NorthStationWellington-Saturday-149bf-1-08:38:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-08:43:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-08:47:42
Orange,Orange-NorthStationWellington-Saturday-149bf-1-08:52:24
Orange,Orange-NorthStationWellington-Saturday-149bf-1-08:57:06
Orange,Orange-NorthStationWellington-Saturday-149bf-1-09:01:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-09:05:36
Orange,Orange-NorthStationWellington-Saturday-149bf-1-09:09:24
Orange,Orange-NorthStationWellington-Saturday-149bf-1-09:13:12
Orange,Orange-NorthStationWellington-Saturday-149bf-1-09:17:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-09:20:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-09:24:36
Orange,Orange-NorthStationWellington-Saturday-149bf-1-09:28:24
Orange,Orange-NorthStationWellington-Saturday-149bf-1-09:32:12
Orange,Orange-NorthStationWellington-Saturday-149bf-1-09:36:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-09:39:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-09:43:36
Orange,Orange-NorthStationWellington-Saturday-149bf-1-09:47:24
Orange,Orange-NorthStationWellington-Saturday-149bf-1-09:51:12
Orange,Orange-NorthStationWellington-Saturday-149bf-1-09:55:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-09:58:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-10:02:36
Orange,Orange-NorthStationWellington-Saturday-149bf-1-10:06:12
Orange,Orange-NorthStationWellington-Saturday-149bf-1-10:09:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-10:13:24
Orange,Orange-NorthStationWellington-Saturday-149bf-1-10:17:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-10:20:36
Orange,Orange-NorthStationWellington-Saturday-149bf-1-10:24:12
Orange,Orange-NorthStationWellington-Saturday-149bf-1-10:27:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-10:31:24
Orange,Orange-NorthStationWellington-Saturday-149bf-1-10:35:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-10:38:36
Orange,Orange-NorthStationWellington-Saturday-149bf-1-10:42:12
Orange,Orange-NorthStationWellington-Saturday-149bf-1-10:45:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-10:49:24
Orange,Orange-NorthStationWellington-Saturday-149bf-1-10:53:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-10:56:36
Orange,Orange-NorthStationWellington-Saturday-149bf-1-11:00:12
Orange,Orange-NorthStationWellington-Saturday-149bf-1-11:03:30
Orange,Orange-NorthStationWellington-Saturday-149bf-1-11:06:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-11:10:06
Orange,Orange-NorthStationWellington-Saturday-149bf-1-11:13:24
Orange,Orange-NorthStationWellington-Saturday-149bf-1-11:16:42
Orange,Orange-NorthStationWellington-Saturday-149bf-1-11:20:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-11:23:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-11:26:36
Orange,Orange-NorthStationWellington-Saturday-149bf-1-11:29:54
Orange,Orange-NorthStationWellington-Saturday-149bf-1-11:33:12
Orange,Orange-NorthStationWellington-Saturday-149bf-1-11:36:30
Orange,Orange-NorthStationWellington-Saturday-149bf-1-11:39:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-11:43:06
Orange,Orange-NorthStationWellington-Saturday-149bf-1-11:46:24
Orange,Orange-NorthStationWellington-Saturday-149bf-1-11:49:42
Orange,Orange-NorthStationWellington-Saturday-149bf-1-11:53:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-11:56:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-11:59:36
Orange,Orange-NorthStationWellington-Saturday-149bf-1-12:02:54
Orange,Orange-NorthStationWellington-Saturday-149bf-1-12:06:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-12:09:06
Orange,Orange-NorthStationWellington-Saturday-149bf-1-12:12:12
Orange,Orange-NorthStationWellington-Saturday-149bf-1-12:15:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-12:18:24
Orange,Orange-NorthStationWellington-Saturday-149bf-1-12:21:30
Orange,Orange-NorthStationWellington-Saturday-149bf-1-12:24:36
Orange,Orange-NorthStationWellington-Saturday-149bf-1-12:27:42
Orange,Orange-NorthStationWellington-Saturday-149bf-1-12:30:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-12:33:54
Orange,Orange-NorthStationWellington-Saturday-149bf-1-12:37:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-12:40:06
Orange,Orange-NorthStationWellington-Saturday-149bf-1-12:43:12
Orange,Orange-NorthStationWellington-Saturday-149bf-1-12:46:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-12:49:24
Orange,Orange-NorthStationWellington-Saturday-149bf-1-12:52:30
Orange,Orange-NorthStationWellington-Saturday-149bf-1-12:55:36
Orange,Orange-NorthStationWellington-Saturday-149bf-1-12:58:42
Orange,Orange-NorthStationWellington-Saturday-149bf-1-13:01:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-13:04:42
Orange,Orange-NorthStationWellington-Saturday-149bf-1-13:07:36
Orange,Orange-NorthStationWellington-Saturday-149bf-1-13:10:30
Orange,Orange-NorthStationWellington-Saturday-149bf-1-13:13:24
Orange,Orange-NorthStationWellington-Saturday-149bf-1-13:16:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-13:19:12
Orange,Orange-NorthStationWellington-Saturday-149bf-1-13:22:06
Orange,Orange-NorthStationWellington-Saturday-149bf-1-13:25:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-13:27:54
Orange,Orange-NorthStationWellington-Saturday-149bf-1-13:30:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-13:33:42
Orange,Orange-NorthStationWellington-Saturday-149bf-1-13:36:36
Orange,Orange-NorthStationWellington-Saturday-149bf-1-13:39:30
Orange,Orange-NorthStationWellington-Saturday-149bf-1-13:42:24
Orange,Orange-NorthStationWellington-Saturday-149bf-1-13:45:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-13:48:12
Orange,Orange-NorthStationWellington-Saturday-149bf-1-13:51:06
Orange,Orange-NorthStationWellington-Saturday-149bf-1-13:54:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-13:56:54
Orange,Orange-NorthStationWellington-Saturday-149bf-1-13:59:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-14:02:42
Orange,Orange-NorthStationWellington-Saturday-149bf-1-14:05:30
Orange,Orange-NorthStationWellington-Saturday-149bf-1-14:08:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-14:11:06
Orange,Orange-NorthStationWellington-Saturday-149bf-1-14:13:54
Orange,Orange-NorthStationWellington-Saturday-149bf-1-14:16:42
Orange,Orange-NorthStationWellington-Saturday-149bf-1-14:19:30
Orange,Orange-NorthStationWellington-Saturday-149bf-1-14:22:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-14:25:06
Orange,Orange-NorthStationWellington-Saturday-149bf-1-14:27:54
Orange,Orange-NorthStationWellington-Saturday-149bf-1-14:30:42
Orange,Orange-NorthStationWellington-Saturday-149bf-1-14:33:30
Orange,Orange-NorthStationWellington-Saturday-149bf-1-14:36:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-14:39:06
Orange,Orange-NorthStationWellington-Saturday-149bf-1-14:41:54
Orange,Orange-NorthStationWellington-Saturday-149bf-1-14:44:42
Orange,Orange-NorthStationWellington-Saturday-149bf-1-14:47:30
Orange,Orange-NorthStationWellington-Saturday-149bf-1-14:50:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-14:53:06
Orange,Orange-NorthStationWellington-Saturday-149bf-1-14:55:54
Orange,Orange-NorthStationWellington-Saturday-149bf-1-14:58:42
Orange,Orange-NorthStationWellington-Saturday-149bf-1-15:01:30
Orange,Orange-NorthStationWellington-Saturday-149bf-1-15:04:24
Orange,Orange-NorthStationWellington-Saturday-149bf-1-15:07:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-15:10:12
Orange,Orange-NorthStationWellington-Saturday-149bf-1-15:13:06
Orange,Orange-NorthStationWellington-Saturday-149bf-1-15:16:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-15:18:54
Orange,Orange-NorthStationWellington-Saturday-149bf-1-15:21:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-15:24:42
Orange,Orange-NorthStationWellington-Saturday-149bf-1-15:27:36
Orange,Orange-NorthStationWellington-Saturday-149bf-1-15:30:30
Orange,Orange-NorthStationWellington-Saturday-149bf-1-15:33:24
Orange,Orange-NorthStationWellington-Saturday-149bf-1-15:36:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-15:39:12
Orange,Orange-NorthStationWellington-Saturday-149bf-1-15:42:06
Orange,Orange-NorthStationWellington-Saturday-149bf-1-15:45:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-15:47:54
Orange,Orange-NorthStationWellington-Saturday-149bf-1-15:50:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-15:53:42
Orange,Orange-NorthStationWellington-Saturday-149bf-1-15:56:36
Orange,Orange-NorthStationWellington-Saturday-149bf-1-15:59:30
Orange,Orange-NorthStationWellington-Saturday-149bf-1-16:02:24
Orange,Orange-NorthStationWellington-Saturday-149bf-1-16:05:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-16:08:12
Orange,Orange-NorthStationWellington-Saturday-149bf-1-16:11:06
Orange,Orange-NorthStationWellington-Saturday-149bf-1-16:14:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-16:16:54
Orange,Orange-NorthStationWellington-Saturday-149bf-1-16:19:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-16:22:42
Orange,Orange-NorthStationWellington-Saturday-149bf-1-16:25:36
Orange,Orange-NorthStationWellington-Saturday-149bf-1-16:28:30
Orange,Orange-NorthStationWellington-Saturday-149bf-1-16:31:24
Orange,Orange-NorthStationWellington-Saturday-149bf-1-16:34:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-16:37:12
Orange,Orange-NorthStationWellington-Saturday-149bf-1-16:40:06
Orange,Orange-NorthStationWellington-Saturday-149bf-1-16:43:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-16:45:54
Orange,Orange-NorthStationWellington-Saturday-149bf-1-16:48:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-16:51:42
Orange,Orange-NorthStationWellington-Saturday-149bf-1-16:54:36
Orange,Orange-NorthStationWellington-Saturday-149bf-1-16:57:30
Orange,Orange-NorthStationWellington-Saturday-149bf-1-17:00:24
Orange,Orange-NorthStationWellington-Saturday-149bf-1-17:03:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-17:06:12
Orange,Orange-NorthStationWellington-Saturday-149bf-1-17:09:06
Orange,Orange-NorthStationWellington-Saturday-149bf-1-17:12:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-17:14:54
Orange,Orange-NorthStationWellington-Saturday-149bf-1-17:17:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-17:20:42
Orange,Orange-NorthStationWellington-Saturday-149bf-1-17:23:36
Orange,Orange-NorthStationWellington-Saturday-149bf-1-17:26:30
Orange,Orange-NorthStationWellington-Saturday-149bf-1-17:29:24
Orange,Orange-NorthStationWellington-Saturday-149bf-1-17:32:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-17:35:12
Orange,Orange-NorthStationWellington-Saturday-149bf-1-17:38:06
Orange,Orange-NorthStationWellington-Saturday-149bf-1-17:41:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-17:43:54
Orange,Orange-NorthStationWellington-Saturday-149bf-1-17:46:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-17:49:42
Orange,Orange-NorthStationWellington-Saturday-149bf-1-17:52:36
Orange,Orange-NorthStationWellington-Saturday-149bf-1-17:55:30
Orange,Orange-NorthStationWellington-Saturday-149bf-1-17:58:24
Orange,Orange-NorthStationWellington-Saturday-149bf-1-18:01:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-18:04:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-18:08:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-18:11:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-18:15:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-18:18:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-18:22:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-18:25:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-18:29:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-18:32:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-18:36:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-18:39:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-18:43:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-18:46:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-18:50:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-18:53:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-18:57:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-19:00:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-19:04:30
Orange,Orange-NorthStationWellington-Saturday-149bf-1-19:08:12
Orange,Orange-NorthStationWellington-Saturday-149bf-1-19:11:54
Orange,Orange-NorthStationWellington-Saturday-149bf-1-19:15:36
Orange,Orange-NorthStationWellington-Saturday-149bf-1-19:19:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-19:23:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-19:26:42
Orange,Orange-NorthStationWellington-Saturday-149bf-1-19:30:24
Orange,Orange-NorthStationWellington-Saturday-149bf-1-19:34:06
Orange,Orange-NorthStationWellington-Saturday-149bf-1-19:37:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-19:41:30
Orange,Orange-NorthStationWellington-Saturday-149bf-1-19:45:12
Orange,Orange-NorthStationWellington-Saturday-149bf-1-19:48:54
Orange,Orange-NorthStationWellington-Saturday-149bf-1-19:52:36
Orange,Orange-NorthStationWellington-Saturday-149bf-1-19:56:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-20:00:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-20:04:12
Orange,Orange-NorthStationWellington-Saturday-149bf-1-20:08:24
Orange,Orange-NorthStationWellington-Saturday-149bf-1-20:12:36
Orange,Orange-NorthStationWellington-Saturday-149bf-1-20:16:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-20:21:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-20:25:12
Orange,Orange-NorthStationWellington-Saturday-149bf-1-20:29:24
Orange,Orange-NorthStationWellington-Saturday-149bf-1-20:33:36
Orange,Orange-NorthStationWellington-Saturday-149bf-1-20:37:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-20:42:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-20:46:12
Orange,Orange-NorthStationWellington-Saturday-149bf-1-20:50:24
Orange,Orange-NorthStationWellington-Saturday-149bf-1-20:54:36
Orange,Orange-NorthStationWellington-Saturday-149bf-1-20:58:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-21:03:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-21:07:30
Orange,Orange-NorthStationWellington-Saturday-149bf-1-21:12:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-21:16:30
Orange,Orange-NorthStationWellington-Saturday-149bf-1-21:21:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-21:25:30
Orange,Orange-NorthStationWellington-Saturday-149bf-1-21:30:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-21:34:30
Orange,Orange-NorthStationWellington-Saturday-149bf-1-21:39:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-21:43:30
Orange,Orange-NorthStationWellington-Saturday-149bf-1-21:48:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-21:52:30
Orange,Orange-NorthStationWellington-Saturday-149bf-1-21:57:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-22:01:30
Orange,Orange-NorthStationWellington-Saturday-149bf-1-22:05:42
Orange,Orange-NorthStationWellington-Saturday-149bf-1-22:09:54
Orange,Orange-NorthStationWellington-Saturday-149bf-1-22:14:06
Orange,Orange-NorthStationWellington-Saturday-149bf-1-22:18:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-22:22:30
Orange,Orange-NorthStationWellington-Saturday-149bf-1-22:26:42
Orange,Orange-NorthStationWellington-Saturday-149bf-1-22:30:54
Orange,Orange-NorthStationWellington-Saturday-149bf-1-22:35:06
Orange,Orange-NorthStationWellington-Saturday-149bf-1-22:39:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-22:43:30
Orange,Orange-NorthStationWellington-Saturday-149bf-1-22:47:42
Orange,Orange-NorthStationWellington-Saturday-149bf-1-22:51:54
Orange,Orange-NorthStationWellington-Saturday-149bf-1-22:56:06
Orange,Orange-NorthStationWellington-Saturday-149bf-1-23:00:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-23:04:12
Orange,Orange-NorthStationWellington-Saturday-149bf-1-23:08:06
Orange,Orange-NorthStationWellington-Saturday-149bf-1-23:12:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-23:15:54
Orange,Orange-NorthStationWellington-Saturday-149bf-1-23:19:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-23:23:42
Orange,Orange-NorthStationWellington-Saturday-149bf-1-23:27:36
Orange,Orange-NorthStationWellington-Saturday-149bf-1-23:31:30
Orange,Orange-NorthStationWellington-Saturday-149bf-1-23:35:24
Orange,Orange-NorthStationWellington-Saturday-149bf-1-23:39:18
Orange,Orange-NorthStationWellington-Saturday-149bf-1-23:43:12
Orange,Orange-NorthStationWellington-Saturday-149bf-1-23:47:06
Orange,Orange-NorthStationWellington-Saturday-149bf-1-23:51:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-23:54:54
Orange,Orange-NorthStationWellington-Saturday-149bf-1-23:58:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-24:02:42
Orange,Orange-NorthStationWellington-Saturday-149bf-1-24:11:48
Orange,Orange-NorthStationWellington-Saturday-149bf-1-24:20:54
Orange,Orange-NorthStationWellington-Saturday-149bf-1-24:30:00
Orange,Orange-NorthStationWellington-Saturday-149bf-1-24:39:06
Orange,Orange-NorthStationWellington-Saturday-149bf-1-24:45:00
Orange,Orange-NorthStationWellington-Sunday-149bf-0-06:05:00
Orange,Orange-NorthStationWellington-Sunday-149bf-0-06:12:42
Orange,Orange-NorthStationWellington-Sunday-149bf-0-06:20:24
Orange,Orange-NorthStationWellington-Sunday-149bf-0-06:28:06
Orange,Orange-NorthStationWellington-Sunday-149bf-0-06:35:48
Orange,Orange-NorthStationWellington-Sunday-149bf-0-06:43:30
Orange,Orange-NorthStationWellington-Sunday-149bf-0-06:51:12
Orange,Orange-NorthStationWellington-Sunday-149bf-0-06:58:54
Orange,Orange-NorthStationWellington-Sunday-149bf-0-07:06:36
Orange,Orange-NorthStationWellington-Sunday-149bf-0-07:14:36
Orange,Orange-NorthStationWellington-Sunday-149bf-0-07:22:36
Orange,Orange-NorthStationWellington-Sunday-149bf-0-07:30:36
Orange,Orange-NorthStationWellington-Sunday-149bf-0-07:38:36
Orange,Orange-NorthStationWellington-Sunday-149bf-0-07:46:36
Orange,Orange-NorthStationWellington-Sunday-149bf-0-07:54:36
Orange,Orange-NorthStationWellington-Sunday-149bf-0-08:02:36
Orange,Orange-NorthStationWellington-Sunday-149bf-0-08:09:36
Orange,Orange-NorthStationWellington-Sunday-149bf-0-08:16:36
Orange,Orange-NorthStationWellington-Sunday-149bf-0-08:23:36
Orange,Orange-NorthStationWellington-Sunday-149bf-0-08:30:36
Orange,Orange-NorthStationWellington-Sunday-149bf-0-08:37:36
Orange,Orange-NorthStationWellington-Sunday-149bf-0-08:44:36
Orange,Orange-NorthStationWellington-Sunday-149bf-0-08:51:36
Orange,Orange-NorthStationWellington-Sunday-149bf-0-08:58:36
Orange,Orange-NorthStationWellington-Sunday-149bf-0-09:05:36
Orange,Orange-NorthStationWellington-Sunday-149bf-0-09:10:30
Orange,Orange-NorthStationWellington-Sunday-149bf-0-09:15:24
Orange,Orange-NorthStationWellington-Sunday-149bf-0-09:20:18
Orange,Orange-NorthStationWellington-Sunday-149bf-0-09:25:12
Orange,Orange-NorthStationWellington-Sunday-149bf-0-09:30:06
Orange,Orange-NorthStationWellington-Sunday-149bf-0-09:35:00
Orange,Orange-NorthStationWellington-Sunday-149bf-0-09:39:54
Orange,Orange-NorthStationWellington-Sunday-149bf-0-09:44:48
Orange,Orange-NorthStationWellington-Sunday-149bf-0-09:49:42
Orange,Orange-NorthStationWellington-Sunday-149bf-0-09:54:36
Orange,Orange-NorthStationWellington-Sunday-149bf-0-09:59:30
Orange,Orange-NorthStationWellington-Sunday-149bf-0-10:04:24
Orange,Orange-NorthStationWellington-Sunday-149bf-0-10:08:12
Orange,Orange-NorthStationWellington-Sunday-149bf-0-10:12:00
Orange,Orange-NorthStationWellington-Sunday-149bf-0-10:15:48
Orange,Orange-NorthStationWellington-Sunday-149bf-0-10:19:36
Orange,Orange-NorthStationWellington-Sunday-149bf-0-10:23:24
Orange,Orange-NorthStationWellington-Sunday-149bf-0-10:27:12
Orange,Orange-NorthStationWellington-Sunday-149bf-0-10:31:00
Orange,Orange-NorthStationWellington-Sunday-149bf-0-10:34:48
Orange,Orange-NorthStationWellington-Sunday-149bf-0-10:38:36
Orange,Orange-NorthStationWellington-Sunday-149bf-0-10:42:24
Orange,Orange-NorthStationWellington-Sunday-149bf-0-10:46:12
Orange,Orange-NorthStationWellington-Sunday-149bf-0-10:50:00
Orange,Orange-NorthStationWellington-Sunday-149bf-0-10:53:48
Orange,Orange-NorthStationWellington-Sunday-149bf-0-10:57:36
Orange,Orange-NorthStationWellington-Sunday-149bf-0-11:01:24
Orange,Orange-NorthStationWellington-Sunday-149bf-0-11:05:00
Orange,Orange-NorthStationWellington-Sunday-149bf-0-11:08:36
Orange,Orange-NorthStationWellington-Sunday-149bf-0-11:12:12
Orange,Orange-NorthStationWellington-Sunday-149bf-0-11:15:48
Orange,Orange-NorthStationWellington-Sunday-149bf-0-11:19:24
Orange,Orange-NorthStationWellington-Sunday-149bf-0-11:23:00
Orange,Orange-NorthStationWellington-Sunday-149bf-0-11:26:36
Orange,Orange-NorthStationWellington-Sunday-149bf-0-11:30:12
Orange,Orange-NorthStationWellington-Sunday-149bf-0-11:33:48
Orange,Orange-NorthStationWellington-Sunday-149bf-0-11:37:24
Orange,Orange-NorthStationWellington-Sunday-149bf-0-11:41:00
Orange,Orange-NorthStationWellington-Sunday-149bf-0-11:44:36
Orange,Orange-NorthStationWellington-Sunday-149bf-0-11:48:12
Orange,Orange-NorthStationWellington-Sunday-149bf-0-11:51:48
Orange,Orange-NorthStationWellington-Sunday-149bf-0-11:55:24
Orange,Orange-NorthStationWellington-Sunday-149bf-0-11:59:00
Orange,Orange-NorthStationWellington-Sunday-149bf-0-12:02:36
Orange,Orange-NorthStationWellington-Sunday-149bf-0-12:06:12
Orange,Orange-NorthStationWellington-Sunday-149bf-0-12:09:48
Orange,Orange-NorthStationWellington-Sunday-149bf-0-12:13:24
Orange,Orange-NorthStationWellington-Sunday-149bf-0-12:17:00
Orange,Orange-NorthStationWellington-Sunday-149bf-0-12:20:36
Orange,Orange-NorthStationWellington-Sunday-149bf-0-12:24:12
Orange,Orange-NorthStationWellington-Sunday-149bf-0-12:27:48
Orange,Orange-NorthStationWellington-Sunday-149bf-0-12:31:24
Orange,Orange-NorthStationWellington-Sunday-149bf-0-12:35:00
Orange,Orange-NorthStationWellington-Sunday-149bf-0-12:38:36
Orange,Orange-NorthStationWellington-Sunday-149bf-0-12:42:12
Orange,Orange-NorthStationWellington-Sunday-149bf-0-12:45:48
Orange,Orange-NorthStationWellington-Sunday-149bf-0-12:49:24
Orange,Orange-NorthStationWellington-Sunday-149bf-0-12:53:00
Orange,Orange-NorthStationWellington-Sunday-149bf-0-12:56:36
Orange,Orange-NorthStationWellington-Sunday-149bf-0-13:00:12
Orange,Orange-NorthStationWellington-Sunday-149bf-0-13:03:54
Orange,Orange-NorthStationWellington-Sunday-149bf-0-13:07:36
Orange,Orange-NorthStationWellington-Sunday-149bf-0-13:11:18
Orange,Orange-NorthStationWellington-Sunday-149bf-0-13:15:00
Orange,Orange-NorthStationWellington-Sunday-149bf-0-13:18:42
Orange,Orange-NorthStationWellington-Sunday-149bf-0-13:22:24
Orange,Orange-NorthStationWellington-Sunday-149bf-0-13:26:06
Orange,Orange-NorthStationWellington-Sunday-149bf-0-13:29:48
Orange,Orange-NorthStationWellington-Sunday-149bf-0-13:33:30
Orange,Orange-NorthStationWellington-Sunday-149bf-0-13:37:12
Orange,Orange-NorthStationWellington-Sunday-149bf-0-13:40:54
Orange,Orange-NorthStationWellington-Sunday-149bf-0-13:44:36
Orange,Orange-NorthStationWellington-Sunday-149bf-0-13:48:18
Orange,Orange-NorthStationWellington-Sunday-149bf-0-13:52:00
Orange,Orange-NorthStationWellington-Sunday-149bf-0-13:55:42
Orange,Orange-NorthStationWellington-Sunday-149bf-0-13:59:24
Orange,Orange-NorthStationWellington-Sunday-149bf-0-14:03:06
Orange,Orange-NorthStationWellington-Sunday-149bf-0-14:06:30
Orange,Orange-NorthStationWellington-Sunday-149bf-0-14:09:54
Orange,Orange-NorthStationWellington-Sunday-149bf-0-14:13:18
Orange,Orange-NorthStationWellington-Sunday-149bf-0-14:16:42
Orange,Orange-NorthStationWellington-Sunday-149bf-0-14:20:06
Orange,Orange-NorthStationWellington-Sunday-149bf-0-14:23:30
Orange,Orange-NorthStationWellington-Sunday-149bf-0-14:26:54
Orange,Orange-NorthStationWellington-Sunday-149bf-0-14:30:18
Orange,Orange-NorthStationWellington-Sunday-149bf-0-14:33:42
Orange,Orange-NorthStationWellington-Sunday-149bf-0-14:37:06
Orange,Orange-NorthStationWellington-Sunday-149bf-0-14:40:30
Orange,Orange-NorthStationWellington-Sunday-149bf-0-14:43:54
